1517976093175	723.03000000	721.81000000	723.5177333333329	722.6472000000001	1.4710323570729347	1.4192202647933099
1517976094092	723.11000000	723.03000000	723.5150241417493	722.6497435215948	1.4709542069312993	1.4189794748339366
1517976095093	723.11000000	723.00000000	723.5123329514387	722.6520708071656	1.468725619561243	1.4169691735845484
1517976096227	723.11000000	723.00000000	723.5096596427912	722.6543826290449	1.4664674330588556	1.4148836037717776
1517976096930	723.11000000	721.81000000	723.507004096992	722.6487721132373	1.4642129489934186	1.4133978204627606
1517976098215	723.11000000	721.81000000	723.5043661960153	722.6431988766045	1.4622837754690439	1.4118383980548939
1517976099100	723.11000000	721.81000000	723.5017458226199	722.6376626714443	1.460360069374066	1.410238070918048
1517976100235	723.11000000	721.81000000	723.4991428603433	722.6321632517005	1.4587106270036345	1.410465553953333
1517976101164	723.11000000	721.81000000	723.4965571934972	722.6267003729516	1.4572634395407813	1.4105391636612632
1517976102236	723.10000000	721.81000000	723.4939222619789	722.6212737924004	1.455858895406192	1.410593600423436
1517976103072	723.10000000	721.81000000	723.4913048383113	722.6158832688628	1.454488331185767	1.41061048092267
1517976104022	723.10000000	721.81000000	723.488704806163	722.6105285627574	1.4531253306809653	1.4106079457690062
1517976105258	723.10000000	721.81000000	723.4861220499758	722.6052094360946	1.4517435995687706	1.410585994857769
1517976105816	723.10000000	721.81000000	723.4835564549594	722.599925652466	1.4503696582442536	1.4105256325214348
1517976107723	723.10000000	721.81000000	723.4810079070859	722.5946769770344	1.4504295900027548	1.4106916884989393
1517976108063	723.10000000	721.81000000	723.4784762930854	722.5894631765225	1.4503077834262148	1.410841394345938
1517976109196	723.10000000	721.81000000	723.4759615004402	722.5842840192034	1.450191703419473	1.4109747552667244
1517976111213	723.10000000	721.81000000	723.4734634173808	722.5791392748898	1.4500705867876447	1.4110917758955277
1517976112073	723.09000000	721.82000000	723.4709154876972	722.5740951601065	1.4499522689461997	1.411174928521933
1517976112981	723.09000000	721.83000000	723.468384487779	722.5691510062187	1.4500455851072014	1.4114457123420956
1517976114261	723.09000000	721.83000000	723.4658703051359	722.5642397038519	1.450138722866041	1.4109425628123746
1517976115095	723.09000000	721.83000000	723.4633728280254	722.5593610347232	1.4501051685998516	1.4106990902858525
1517976116173	723.08000000	721.82000000	723.4608255002644	722.554448336818	1.449979590277816	1.410452370301415
1517976117156	723.08000000	723.00000000	723.4582950982692	722.5574088129854	1.4498310690866325	1.4097849871522947
1517976118268	723.08000000	723.00000000	723.4557815095764	722.5603496182147	1.4496706001326267	1.4091037561356337
1517976119109	723.08000000	723.00000000	723.4532846224695	722.56327088321	1.449485677365903	1.4084086571572734
1517976119450	723.08000000	723.00000000	723.4508043259747	722.5661727378066	1.4492752886260825	1.4075242551689402
1517976121248	723.08000000	723.00000000	723.4483405098553	722.5690553109773	1.4490516021024071	1.40662403529396
1517976121458	723.08000000	723.00000000	723.445893064607	722.571918730838	1.4488008926925289	1.4057079671428512
1517976123203	723.08000000	723.00000000	723.4434618814535	722.574763124653	1.448536042584605	1.404776019711167
1517976123762	723.08000000	723.00000000	723.4410468523408	722.5775886188413	1.4482567586201318	1.4038281613739836
1517976125182	723.07000000	723.00000000	723.4385814247505	722.5803953389819	1.4479567592530742	1.4028643598802473
1517976126266	723.00000000	721.82000000	723.4356672624598	722.5753428782577	1.447692269326141	1.4024229018222556
1517976127113	722.99000000	721.85000000	723.432706018191	722.5705233242494	1.447437711574796	1.4019263397989978
1517976128269	722.99000000	721.85000000	723.4297644499638	722.5657357938558	1.4471522241975805	1.4014291451546472
1517976129161	723.21000000	723.10000000	723.4283042210604	722.5692857221358	1.446643770556139	1.4005463517261134
1517976130254	723.21000000	721.85000000	723.4268536946746	722.5645064150119	1.4461967685392392	1.4010001709096562
1517976131186	723.21000000	721.85000000	723.4254128063379	722.5597588640816	1.4456682791475124	1.4005469070648378
1517976132091	723.21000000	721.85000000	723.4239814920101	722.5550428583401	1.445423659539153	1.400116250729044
1517976133123	723.20000000	721.86000000	723.4224932428937	722.5504246333678	1.4452992016265105	1.3999663503892559
1517976133692	723.20000000	721.86000000	723.4210148824758	722.5458370942756	1.4445207875124364	1.399816383196975
1517976135264	723.19000000	721.73000000	723.419479899868	722.5404162497954	1.4437450048013616	1.400728909849757
1517976135784	723.10000000	721.81000000	723.4173571098356	722.5355629856772	1.4430300697567662	1.401476840098803
1517976137085	723.09000000	721.73000000	723.4151819795377	722.5302104076993	1.442321086150915	1.4015969796390577
1517976138183	723.09000000	721.74000000	723.4130213019328	722.5249598402063	1.4415896823376009	1.4017156535236843
1517976139253	723.09000000	721.74000000	723.4108749809897	722.5197441602049	1.4408559015005242	1.4018532253968492
1517976139915	723.09000000	721.76000000	723.4087429213154	722.5146960262501	1.4401197400062098	1.4019502701593933
1517976140728	723.09000000	721.76000000	723.4066250281505	722.5096814347136	1.4393811942019457	1.4016233837946603
1517976142054	723.08000000	721.76000000	723.4044547621827	722.5047001627221	1.4395471494729004	1.4016032470789357
1517976142860	723.08000000	721.77000000	723.4022989165868	722.4998184340661	1.4388166804704496	1.4017538474671232
1517976144165	723.07000000	721.77000000	723.4000909503636	722.4949691421455	1.438072319306494	1.4020554637150875
1517976145248	723.07000000	721.77000000	723.3978976550123	722.4901520714335	1.4373256400536223	1.402356786112418
1517976146306	723.07000000	721.77000000	723.3957189330521	722.485367007836	1.4365766390972672	1.4026578148484927
1517976146710	723.07000000	721.72000000	723.3935546876497	722.4802815127673	1.4358460498566332	1.4030600125756867
