25281237	0.00439889	55.00000000	0.00432817	280.00000000
25281237	0.00439889	55.00000000	0.00432818	55.00000000
25281237	0.00439889	55.00000000	0.00432819	120.00000000
25281237	0.00439888	161.00000000	0.00432819	200.00000000
25281238	0.00439888	161.00000000	0.00432820	23.00000000
25281238	0.00439887	54.00000000	0.00432820	23.00000000
25281238	0.00439886	161.00000000	0.00432820	23.00000000
25281238	0.00439885	44.00000000	0.00432820	23.00000000
25281238	0.00439885	44.00000000	0.00432820	23.00000000
25281238	0.00439885	44.00000000	0.00432821	80.00000000
25281238	0.00439885	44.00000000	0.00432822	55.00000000
25281238	0.00439885	44.00000000	0.00432822	55.00000000
25281238	0.00439885	44.00000000	0.00432823	23.00000000
25281238	0.00439885	44.00000000	0.00432824	80.00000000
25281238	0.00439885	44.00000000	0.00432824	80.00000000
25281238	0.00439885	44.00000000	0.00432824	80.00000000
25281238	0.00439885	44.00000000	0.00432824	200.00000000
25281238	0.00439885	44.00000000	0.00432824	280.00000000
25281238	0.00439883	41.00000000	0.00432825	137.00000000
25281238	0.00439883	41.00000000	0.00432825	137.00000000
25281238	0.00439883	41.00000000	0.00432826	23.00000000
25281238	0.00439881	48.00000000	0.00432827	82.00000000
25281238	0.00439880	161.00000000	0.00432827	82.00000000
25281238	0.00439879	53.00000000	0.00432828	80.00000000
25281238	0.00439879	53.00000000	0.00432829	23.00000000
25281238	0.00439879	53.00000000	0.00432829	23.00000000
25281238	0.00439879	53.00000000	0.00432830	80.00000000
25281238	0.00439879	53.00000000	0.00432831	55.00000000
25281238	0.00439879	53.00000000	0.00432831	55.00000000
25281238	0.00439879	53.00000000	0.00432831	55.00000000
25281238	0.00439879	53.00000000	0.00432832	200.00000000
25281238	0.00439878	161.00000000	0.00432833	82.00000000
25281238	0.00439877	48.00000000	0.00432833	105.00000000
25281238	0.00439877	48.00000000	0.00432834	80.00000000
25281238	0.00439877	48.00000000	0.00432834	80.00000000
25281238	0.00439877	48.00000000	0.00432835	55.00000000
25281238	0.00439877	48.00000000	0.00432836	23.00000000
25281238	0.00439877	48.00000000	0.00432836	23.00000000
25281238	0.00439877	48.00000000	0.00432836	23.00000000
25281238	0.00439877	48.00000000	0.00432837	80.00000000
25281238	0.00439877	48.00000000	0.00432837	80.00000000
25281238	0.00439877	48.00000000	0.00432838	82.00000000
25281238	0.00439877	48.00000000	0.00432838	82.00000000
25281238	0.00439877	48.00000000	0.00432839	55.00000000
25281238	0.00439876	160.00000000	0.00432840	23.00000000
25281238	0.00439876	160.00000000	0.00432841	82.00000000
25281238	0.00439875	55.00000000	0.00432841	82.00000000
25281238	0.00439875	55.00000000	0.00432842	80.00000000
25281238	0.00439875	55.00000000	0.00432842	80.00000000
25281238	0.00439875	55.00000000	0.00432842	200.00000000
25281238	0.00439875	55.00000000	0.00432910	790.00000000
25281238	0.00439875	55.00000000	0.00432911	450.00000000
25281239	0.00439875	55.00000000	0.00432912	161.00000000
25281239	0.00439875	55.00000000	0.00432913	55.00000000
25281239	0.00439875	55.00000000	0.00432914	80.00000000
25281239	0.00439875	55.00000000	0.00432915	23.00000000
25281239	0.00439875	55.00000000	0.00433346	5.00000000
25281239	0.00439875	55.00000000	0.00433346	5.00000000
25281239	0.00439874	158.00000000	0.00433346	5.00000000
25281239	0.00439874	158.00000000	0.00432916	80.00000000
25281239	0.00439873	42.00000000	0.00432916	80.00000000
25281239	0.00439873	42.00000000	0.00433348	5.00000000
25281239	0.00439873	42.00000000	0.00433348	5.00000000
25281239	0.00439873	42.00000000	0.00433349	23.00000000
25281239	0.00439873	121.00000000	0.00433349	23.00000000
25281239	0.00439873	121.00000000	0.00433350	80.00000000
25281239	0.00439873	121.00000000	0.00433783	5.00000000
25281239	0.00439872	148.00000000	0.00433783	5.00000000
25281239	0.00439872	148.00000000	0.00433783	5.00000000
25281239	0.00439871	48.00000000	0.00433783	5.00000000
25281239	0.00439871	48.00000000	0.00433352	80.00000000
25281239	0.00439871	48.00000000	0.00433352	80.00000000
25281239	0.00439871	48.00000000	0.00433785	5.00000000
25281239	0.00439871	48.00000000	0.00433785	5.00000000
25281239	0.00439870	148.00000000	0.00433785	5.00000000
25281239	0.00439869	125.00000000	0.00433355	80.00000000
25281239	0.00439869	125.00000000	0.00433355	160.00000000
25281239	0.00439868	148.00000000	0.00433787	5.00000000
25281239	0.00439868	148.00000000	0.00433788	23.00000000
25281239	0.00439867	55.00000000	0.00433788	23.00000000
25281239	0.00439867	55.00000000	0.00433355	280.00000000
25281239	0.00439867	55.00000000	0.00433356	78.00000000
25281239	0.00439867	55.00000000	0.00433787	5.00000000
25281239	0.00439867	55.00000000	0.00433787	5.00000000
25281239	0.00439865	44.00000000	0.00433357	80.00000000
25281239	0.00439865	44.00000000	0.00433357	280.00000000
25281239	0.00439865	44.00000000	0.00433357	280.00000000
25281239	0.00439865	44.00000000	0.00433790	5.00000000
25281239	0.00439865	44.00000000	0.00433790	5.00000000
25281239	0.00439865	44.00000000	0.00433790	5.00000000
25281239	0.00439864	137.00000000	0.00433791	23.00000000
25281239	0.00439864	137.00000000	0.00433358	55.00000000
25281239	0.00439863	50.00000000	0.00433358	55.00000000
25281239	0.00439861	42.00000000	0.00433791	5.00000000
25281239	0.00439861	42.00000000	0.00433791	5.00000000
25281239	0.00439861	42.00000000	0.00433791	5.00000000
25281239	0.00439861	42.00000000	0.00433791	5.00000000
25281239	0.00439861	42.00000000	0.00433359	223.00000000
25281239	0.00439860	148.00000000	0.00433792	5.00000000
25281239	0.00439860	148.00000000	0.00433792	5.00000000
25281239	0.00439858	147.00000000	0.00433792	5.00000000
25281239	0.00439857	54.00000000	0.00433793	23.00000000
25281239	0.00439857	54.00000000	0.00433793	23.00000000
25281240	0.00439857	54.00000000	0.00433360	55.00000000
25281240	0.00439857	54.00000000	0.00433794	5.00000000
25281240	0.00439856	79.00000000	0.00433794	5.00000000
25281240	0.00439856	79.00000000	0.00433794	5.00000000
25281240	0.00439855	41.00000000	0.00433794	5.00000000
25281240	0.00439855	41.00000000	0.00433363	120.00000000
25281240	0.00439855	41.00000000	0.00433363	120.00000000
25281240	0.00439855	41.00000000	0.00433796	5.00000000
25281240	0.00439855	41.00000000	0.00433796	5.00000000
25281240	0.00439854	147.00000000	0.00433796	5.00000000
25281240	0.00439854	147.00000000	0.00433797	23.00000000
25281240	0.00439853	42.00000000	0.00433797	23.00000000
25281240	0.00439853	42.00000000	0.00433365	80.00000000
25281240	0.00439853	42.00000000	0.00433798	5.00000000
25281240	0.00439853	42.00000000	0.00433798	5.00000000
25281240	0.00439853	42.00000000	0.00433798	5.00000000
25281240	0.00439853	121.00000000	0.00433366	23.00000000
25281240	0.00439853	121.00000000	0.00433366	78.00000000
25281240	0.00439853	121.00000000	0.00433366	78.00000000
25281240	0.00439853	121.00000000	0.00433799	5.00000000
25281240	0.00439853	121.00000000	0.00433799	5.00000000
25281240	0.00439853	121.00000000	0.00433800	23.00000000
25281240	0.00439852	137.00000000	0.00433367	200.00000000
25281240	0.00439851	47.00000000	0.00433367	200.00000000
25281240	0.00439851	47.00000000	0.00433800	5.00000000
25281240	0.00439851	47.00000000	0.00433800	5.00000000
25281240	0.00439851	47.00000000	0.00433800	5.00000000
25281240	0.00439851	47.00000000	0.00433368	55.00000000
25281240	0.00439851	47.00000000	0.00433368	55.00000000
25281240	0.00439851	47.00000000	0.00433801	5.00000000
25281240	0.00439851	126.00000000	0.00433801	5.00000000
25281240	0.00439851	126.00000000	0.00433801	5.00000000
25281240	0.00439851	126.00000000	0.00433369	303.00000000
25281240	0.00439851	126.00000000	0.00433369	303.00000000
25281240	0.00439851	126.00000000	0.00433370	55.00000000
25281240	0.00439851	126.00000000	0.00433802	5.00000000
25281240	0.00439851	126.00000000	0.00433802	5.00000000
25281240	0.00439850	147.00000000	0.00433802	5.00000000
25281240	0.00439849	57.00000000	0.00433802	5.00000000
25281240	0.00439849	57.00000000	0.00433371	280.00000000
25281240	0.00439849	57.00000000	0.00433371	280.00000000
25281240	0.00439849	57.00000000	0.00433371	280.00000000
25281240	0.00439849	57.00000000	0.00433804	5.00000000
25281240	0.00439849	57.00000000	0.00433804	5.00000000
25281240	0.00439848	79.00000000	0.00433804	5.00000000
25281240	0.00439848	79.00000000	0.00433804	5.00000000
25281240	0.00439847	46.00000000	0.00433804	5.00000000
25281240	0.00439847	46.00000000	0.00433373	200.00000000
25281240	0.00439847	46.00000000	0.00433373	280.00000000
25281240	0.00439847	46.00000000	0.00433806	5.00000000
25281240	0.00439847	46.00000000	0.00433806	5.00000000
25281240	0.00439847	46.00000000	0.00433807	23.00000000
25281240	0.00439847	46.00000000	0.00433807	23.00000000
25281241	0.00439846	137.00000000	0.00433374	55.00000000
25281241	0.00439846	137.00000000	0.00433807	5.00000000
25281241	0.00439845	50.00000000	0.00433807	5.00000000
25281241	0.00439845	50.00000000	0.00433807	5.00000000
25281241	0.00439845	50.00000000	0.00433375	303.00000000
25281241	0.00439845	50.00000000	0.00433376	110.00000000
25281241	0.00439845	129.00000000	0.00433808	5.00000000
25281241	0.00439845	129.00000000	0.00433808	5.00000000
25281241	0.00439845	129.00000000	0.00433809	23.00000000
25281241	0.00439845	129.00000000	0.00433809	23.00000000
25281241	0.00439845	129.00000000	0.00433376	55.00000000
25281241	0.00439845	129.00000000	0.00433809	5.00000000
25281241	0.00439845	129.00000000	0.00433809	5.00000000
25281241	0.00439845	129.00000000	0.00433809	5.00000000
25281241	0.00439845	129.00000000	0.00433809	5.00000000
25281241	0.00439845	129.00000000	0.00433378	80.00000000
25281241	0.00439845	129.00000000	0.00433378	80.00000000
25281241	0.00439845	129.00000000	0.00433379	55.00000000
25281241	0.00439845	129.00000000	0.00433811	5.00000000
25281241	0.00439845	129.00000000	0.00433811	5.00000000
25281241	0.00439844	147.00000000	0.00433812	23.00000000
25281241	0.00439844	147.00000000	0.00433812	23.00000000
25281241	0.00439843	45.00000000	0.00433380	80.00000000
25281241	0.00439843	45.00000000	0.00433813	5.00000000
25281241	0.00439842	147.00000000	0.00433813	5.00000000
25281241	0.00439841	52.00000000	0.00433813	5.00000000
25281241	0.00439841	52.00000000	0.00433813	5.00000000
25281241	0.00439841	52.00000000	0.00433381	78.00000000
25281241	0.00439840	79.00000000	0.00433381	78.00000000
25281241	0.00439840	79.00000000	0.00433814	5.00000000
25281241	0.00439839	51.00000000	0.00433814	5.00000000
25281241	0.00439839	51.00000000	0.00433815	23.00000000
25281241	0.00439839	51.00000000	0.00433815	23.00000000
25281241	0.00439839	51.00000000	0.00433383	55.00000000
25281241	0.00439839	51.00000000	0.00433813	5.00000000
25281241	0.00439839	51.00000000	0.00433813	5.00000000
25281241	0.00439838	146.00000000	0.00433813	5.00000000
25281241	0.00439837	49.00000000	0.00433813	5.00000000
25281241	0.00439837	49.00000000	0.00433383	55.00000000
25281241	0.00439837	49.00000000	0.00433384	80.00000000
25281241	0.00439837	49.00000000	0.00433384	80.00000000
25281241	0.00439837	49.00000000	0.00433385	55.00000000
25281241	0.00439837	49.00000000	0.00433385	55.00000000
25281241	0.00439837	128.00000000	0.00433385	55.00000000
25281241	0.00439837	128.00000000	0.00433385	55.00000000
25281241	0.00439836	146.00000000	0.00433385	55.00000000
25281241	0.00439835	43.00000000	0.00433386	200.00000000
25281241	0.00439835	43.00000000	0.00433386	200.00000000
25281241	0.00439835	43.00000000	0.00433386	200.00000000
25281241	0.00439835	43.00000000	0.00433386	200.00000000
25281241	0.00439835	43.00000000	0.00433387	55.00000000
25281241	0.00439835	43.00000000	0.00433387	55.00000000
25281241	0.00439835	43.00000000	0.00433387	55.00000000
25281241	0.00439834	146.00000000	0.00433387	55.00000000
25281241	0.00439833	44.00000000	0.00433387	55.00000000
25281242	0.00439833	44.00000000	0.00433388	120.00000000
25281242	0.00439833	44.00000000	0.00433388	120.00000000
25281242	0.00439833	44.00000000	0.00433389	55.00000000
25281242	0.00439833	123.00000000	0.00433389	55.00000000
25281242	0.00439833	123.00000000	0.00433389	55.00000000
25281242	0.00439833	123.00000000	0.00433390	120.00000000
25281242	0.00439833	123.00000000	0.00433390	120.00000000
25281242	0.00439833	123.00000000	0.00433390	120.00000000
25281242	0.00439832	146.00000000	0.00433390	120.00000000
25281242	0.00439831	48.00000000	0.00433390	120.00000000
25281242	0.00439831	48.00000000	0.00433391	55.00000000
25281242	0.00439831	48.00000000	0.00433391	55.00000000
25281242	0.00439831	48.00000000	0.00433391	55.00000000
25281242	0.00439831	48.00000000	0.00433391	55.00000000
25281242	0.00439830	146.00000000	0.00433391	55.00000000
25281242	0.00439830	146.00000000	0.00433392	80.00000000
25281242	0.00439829	42.00000000	0.00433392	80.00000000
25281242	0.00439829	121.00000000	0.00433392	80.00000000
25281242	0.00439829	121.00000000	0.00433394	55.00000000
25281242	0.00439829	121.00000000	0.00433393	55.00000000
25281242	0.00439829	121.00000000	0.00433393	55.00000000
25281242	0.00439829	121.00000000	0.00433393	55.00000000
25281242	0.00439829	121.00000000	0.00433394	80.00000000
25281242	0.00439829	121.00000000	0.00433394	80.00000000
25281242	0.00439828	146.00000000	0.00433395	55.00000000
25281242	0.00439827	44.00000000	0.00433395	55.00000000
25281242	0.00439827	44.00000000	0.00433395	55.00000000
25281242	0.00439827	44.00000000	0.00433395	55.00000000
25281242	0.00439827	44.00000000	0.00433396	80.00000000
25281242	0.00439827	123.00000000	0.00433396	80.00000000
25281242	0.00439827	123.00000000	0.00433396	80.00000000
25281242	0.00439827	123.00000000	0.00433397	55.00000000
25281242	0.00439827	123.00000000	0.00433397	55.00000000
25281242	0.00439827	123.00000000	0.00433398	80.00000000
25281242	0.00439827	123.00000000	0.00433398	80.00000000
25281242	0.00439827	123.00000000	0.00433398	80.00000000
