1518233377840	0.45850000	0.45640000	0.4584413333333319	0.45622399999999935	0.00004924316083367359	0.000509467696064563
1518233378858	0.45850000	0.45640000	0.4584417231450706	0.4562251694352153	0.00004930066485918535	0.0005095177458473198
1518233380509	0.45850000	0.45640000	0.458442110366698	0.4562263311000976	0.000049355850717034284	0.0005095658282629771
1518233380757	0.45850000	0.45650000	0.4584424950154243	0.4562281494981036	0.00004940872617488118	0.0005097576766355654
1518233382477	0.45850000	0.45640000	0.458442877108345	0.45622929136190354	0.000049459298642665693	0.0005098011594947807
1518233383494	0.45850000	0.45660000	0.4584432566624424	0.45623175454222314	0.00004950757517796816	0.0005101960407529645
1518233384478	0.45850000	0.45670000	0.45844363369458563	0.4562348658077233	0.0000495535624910838	0.0005108581016290148
1518233384707	0.45850000	0.45670000	0.4584440082215319	0.456237956400363	0.00004959726694981381	0.0005115114856970473
1518233386076	0.45850000	0.45680000	0.45844438025992706	0.4562416909093307	0.00004963869458398563	0.0005124905419181473
1518233387864	0.45850000	0.45690000	0.4584447498263063	0.45624606505611254	0.00004967785108970692	0.0005138537405397254
1518233388660	0.45850000	0.45690000	0.45844511693709494	0.4562504101387962	0.00004971474183336105	0.0005151995298479572
1518233389700	0.45850000	0.45700000	0.45844548160860926	0.4562553908023258	0.000049749371855352975	0.0005169831288887057
1518233390695	0.45850000	0.45700000	0.45844584385705706	0.45626033837174557	0.00004978174587360748	0.0005187432462746442
1518233391467	0.45850000	0.45720000	0.4584462036985384	0.4562665819706044	0.000049811868286829373	0.0005215664440467349
1518233393289	0.45850000	0.45710000	0.4584465611490464	0.45627211963192926	0.00004983974317753061	0.0005237794277068254
1518233394129	0.45850000	0.45710000	0.45844691622446804	0.4562776204981623	0.00004986537431482667	0.0005259619758119408
1518233395067	0.45850000	0.45740000	0.4584472689405845	0.45628507816927083	0.00004988876515700817	0.000529982284819241
1518233395438	0.45850000	0.45740000	0.4584476193130723	0.45629248628774743	0.00004990991885389342	0.000533937158183329
1518233397123	0.45850000	0.45750000	0.4584479673575037	0.4563005096346727	0.00004992883824896285	0.0005385581573877509
1518233397309	0.45850000	0.45730000	0.4584483130893475	0.4563071507666683	0.00004994552588128152	0.0005417178437362231
1518233398854	0.45850000	0.45750000	0.4584486565239698	0.4563150766751954	0.000049959983987209286	0.0005461989869391324
1518233399820	0.45850000	0.45750000	0.4584489976766345	0.4563229499198785	0.00004997221450190543	0.0005506041126697929
1518233400706	0.45850000	0.45760000	0.45844933656250403	0.45633143530247067	0.00004998221906062656	0.0005556916611055297
1518233401319	0.45850000	0.45770000	0.4584496731966402	0.4563405287556104	0.00004998999899982234	0.0005614935440412487
1518233402441	0.45850000	0.45770000	0.4584500075940047	0.45634956178713454	0.000049995555358029446	0.00056718593855004
1518233404055	0.45850000	0.45780000	0.45845033976945987	0.45635919925034296	0.00004999888887656525	0.0005736119478067625
1518233405304	0.45850000	0.45780000	0.4584506697377691	0.45636877267725096	0.00005000000000002222	0.0005799113916989584
1518233405473	0.45850000	0.45780000	0.45845099751359786	0.45637828249334894	0.00004999888887656515	0.0005860883513221849
1518233406701	0.45850000	0.45790000	0.45845132311151415	0.4563883935731273	0.00004999555535802935	0.0005930055274241177
1518233408080	0.45850000	0.45790000	0.45845164654598913	0.4563984374696514	0.00004998999899982213	0.0005997829236945283
1518233408428	0.45850000	0.45800000	0.45845196783139786	0.45640907908114875	0.00004998221906062633	0.0006073120193845092
1518233409713	0.45850000	0.45810000	0.4584522869820198	0.45642031443609127	0.00004997221450190537	0.000615609093139109
1518233412318	0.45850000	0.45810000	0.4584526040120396	0.4564314751375126	0.00004995998398720951	0.0006237245652796878
1518233413076	0.45850000	0.45800000	0.4584529189355476	0.45644189722962214	0.000049945525881281416	0.0006307706045430131
1518233413336	0.45850000	0.45690000	0.4584532317665407	0.4564449411018506	0.000049928838248962864	0.0006313762744988137
1518233415001	0.45850000	0.45710000	0.45845354251892245	0.45644929365266884	0.00004990991885389331	0.0006326438352044731
1518233416260	0.45850000	0.45710000	0.45845385120650434	0.45645361728288364	0.000049888765157007836	0.000633891333133862
1518233416739	0.45850000	0.45700000	0.45845415784300597	0.45645724773283125	0.00004986537431482649	0.0006347607598317848
1518233418246	0.45850000	0.45700000	0.4584544624420558	0.4564608540601878	0.00004983974317753052	0.000635614837950015
1518233419319	0.45850000	0.45720000	0.4584547650171916	0.4564657653288909	0.00004981186828682937	0.0006372136393880966
1518233419609	0.45850000	0.45720000	0.45845506558186144	0.4564706439645793	0.000049781745873607476	0.0006387873929041929
1518233420666	0.45850000	0.45730000	0.45845536414942384	0.456476154635911	0.000049749371855352995	0.000640788056484619
1518233422072	0.45850000	0.45740000	0.4584556607331486	0.4564822931433136	0.00004971474183336123	0.0006432572493869703
1518233423165	0.45850000	0.45740000	0.45845595534621736	0.4564883908632916	0.00004967785108970692	0.0006456879191133203
1518233424308	0.45850000	0.45750000	0.45845624800172424	0.456495112518685	0.000049638694583985524	0.0006486228145506122
1518233425289	0.45850000	0.45750000	0.4584565387126762	0.45650178951191633	0.00004959726694981358	0.0006515110641168499
1518233425695	0.45850000	0.45760000	0.458456827491994	0.45650908659157136	0.00004955356249108387	0.0006549363836791097
1518233427472	0.45850000	0.45770000	0.45845711435251235	0.45651699963747455	0.00004950757517796842	0.000658933397409955
1518233428047	0.45950000	0.45770000	0.45846404382525313	0.45652486010499965	0.00007780031419532443	0.0006628634013798712
1518233429322	0.45950000	0.45770000	0.45847092725498567	0.45653266834350464	0.00009812180638824045	0.0006667275805504585
