BUY	1518247336228	GCkoEy7HL5woe5Bf0m0xi8	0.48360000	100.00000000	0.00000000
BUY	1518248212078	AUJSE6C2IyxpN5O8klKiUg	0.49010000	100.00000000	0.00000000
BOUGHT	1518248212078	AUJSE6C2IyxpN5O8klKiUg	0.49010000	100.00000000	100.00000000
SELL	1518248736636	YodEgifrjIIXzUnoLeSSq7	0.49190000	100.00000000	0.00000000
SELL	1518248782830	oKA5a1L0qWlyCdGs5UpPtM	0.49190000	100.00000000	0.00000000
SOLD	1518248782830	oKA5a1L0qWlyCdGs5UpPtM	0.49190000	100.00000000	16.00000000
BUY	1518248862864	HcKSXum1zB1i65YWQAPu27	0.48820000	16.00000000	0.00000000
BUY	1518249038257	ppRIwxEXf2f9Jel9mAkguY	0.48820000	16.00000000	0.00000000
BOUGHT	1518249038257	ppRIwxEXf2f9Jel9mAkguY	0.48820000	16.00000000	0.99000000
