0.00015220	85.00000000	0.00015210	4240.00000000
0.00015224	449.00000000	0.00015220	12879.00000000
0.00015249	27476.00000000	0.00015220	12879.00000000
0.00015249	27476.00000000	0.00015220	12879.00000000
0.00015249	27476.00000000	0.00015220	12879.00000000
0.00015249	27476.00000000	0.00015220	12879.00000000
0.00015249	27476.00000000	0.00015220	12879.00000000
0.00015249	9199.00000000	0.00015220	12879.00000000
0.00015249	9199.00000000	0.00015224	83.00000000
0.00015249	9199.00000000	0.00015224	83.00000000
0.00015249	9199.00000000	0.00015224	83.00000000
0.00015249	9199.00000000	0.00015224	83.00000000
0.00015249	9199.00000000	0.00015224	83.00000000
0.00015249	9199.00000000	0.00015224	83.00000000
0.00015249	9199.00000000	0.00015224	83.00000000
0.00015249	9199.00000000	0.00015224	83.00000000
0.00015249	9199.00000000	0.00015210	7659.00000000
0.00015249	8971.00000000	0.00015210	7659.00000000
0.00015249	196294.00000000	0.00015210	7659.00000000
0.00015250	301900.00000000	0.00015210	7659.00000000
0.00015249	8971.00000000	0.00015210	7659.00000000
0.00015249	7178.00000000	0.00015210	7659.00000000
0.00015250	301900.00000000	0.00015210	7659.00000000
0.00015250	301900.00000000	0.00015210	7659.00000000
0.00015250	301900.00000000	0.00015210	7659.00000000
0.00015250	301900.00000000	0.00015210	7659.00000000
0.00015249	110.00000000	0.00015210	7659.00000000
0.00015249	185994.00000000	0.00015210	7659.00000000
0.00015249	185994.00000000	0.00015210	7659.00000000
0.00015249	185994.00000000	0.00015210	7659.00000000
0.00015249	185994.00000000	0.00015210	7659.00000000
0.00015249	185994.00000000	0.00015210	7659.00000000
0.00015249	185994.00000000	0.00015210	7659.00000000
0.00015249	185994.00000000	0.00015210	7659.00000000
0.00015249	185994.00000000	0.00015210	7659.00000000
0.00015249	110.00000000	0.00015210	7659.00000000
0.00015249	199030.00000000	0.00015210	7659.00000000
0.00015249	199030.00000000	0.00015210	7659.00000000
0.00015249	199030.00000000	0.00015210	7659.00000000
0.00015249	199030.00000000	0.00015210	6564.00000000
0.00015249	199030.00000000	0.00015210	6564.00000000
0.00015249	198930.00000000	0.00015210	6564.00000000
0.00015249	198930.00000000	0.00015210	6564.00000000
0.00015249	198930.00000000	0.00015210	6564.00000000
0.00015249	198930.00000000	0.00015210	6564.00000000
0.00015249	198930.00000000	0.00015210	6564.00000000
0.00015249	198930.00000000	0.00015210	6564.00000000
0.00015249	120958.00000000	0.00015210	6564.00000000
0.00015249	120958.00000000	0.00015210	6564.00000000
0.00015249	120958.00000000	0.00015210	6564.00000000
0.00015249	120958.00000000	0.00015210	6564.00000000
0.00015249	120958.00000000	0.00015210	5158.00000000
0.00015249	120958.00000000	0.00015210	5158.00000000
0.00015249	10.00000000	0.00015210	5158.00000000
0.00015249	10.00000000	0.00015210	5158.00000000
0.00015249	10.00000000	0.00015210	5158.00000000
0.00015249	10.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273006.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	273115.00000000	0.00015210	5158.00000000
0.00015250	209690.00000000	0.00015211	500.00000000
0.00015250	20109.00000000	0.00015211	500.00000000
0.00015250	20109.00000000	0.00015211	500.00000000
0.00015250	20109.00000000	0.00015211	500.00000000
0.00015250	20109.00000000	0.00015211	500.00000000
0.00015250	20109.00000000	0.00015211	500.00000000
0.00015250	20109.00000000	0.00015211	500.00000000
0.00015250	20109.00000000	0.00015211	500.00000000
0.00015250	20109.00000000	0.00015211	500.00000000
0.00015250	73704.00000000	0.00015211	500.00000000
0.00015250	73704.00000000	0.00015211	500.00000000
0.00015249	400.00000000	0.00015211	500.00000000
0.00015249	400.00000000	0.00015211	30036.00000000
0.00015249	400.00000000	0.00015213	569.00000000
0.00015249	400.00000000	0.00015214	30013.00000000
0.00015249	400.00000000	0.00015214	30013.00000000
0.00015250	73042.00000000	0.00015214	30013.00000000
0.00015250	68070.00000000	0.00015214	29853.00000000
0.00015250	62995.00000000	0.00015214	29853.00000000
0.00015250	62995.00000000	0.00015214	29853.00000000
0.00015250	43233.00000000	0.00015214	29853.00000000
0.00015270	133.00000000	0.00015214	29853.00000000
0.00015270	133.00000000	0.00015216	1416.00000000
0.00015270	133.00000000	0.00015216	1416.00000000
0.00015249	400.00000000	0.00015216	1416.00000000
0.00015270	133.00000000	0.00015216	34269.00000000
0.00015270	133.00000000	0.00015216	34269.00000000
0.00015270	133.00000000	0.00015216	34269.00000000
0.00015270	133.00000000	0.00015217	5000.00000000
0.00015270	133.00000000	0.00015217	40500.00000000
0.00015270	133.00000000	0.00015217	40500.00000000
0.00015270	133.00000000	0.00015218	32849.00000000
0.00015270	133.00000000	0.00015220	1389.00000000
0.00015270	133.00000000	0.00015221	36551.00000000
0.00015270	133.00000000	0.00015221	36551.00000000
0.00015270	133.00000000	0.00015222	32840.00000000
0.00015270	133.00000000	0.00015222	5000.00000000
0.00015270	133.00000000	0.00015224	1094.00000000
0.00015270	133.00000000	0.00015225	38117.00000000
0.00015270	133.00000000	0.00015226	21806.00000000
0.00015299	150.00000000	0.00015227	6476.00000000
0.00015382	81835.00000000	0.00015229	32825.00000000
0.00015382	84744.00000000	0.00015230	3528.00000000
0.00015382	84744.00000000	0.00015230	3528.00000000
0.00015382	84744.00000000	0.00015231	6326.00000000
0.00015382	84744.00000000	0.00015233	4996.00000000
0.00015382	84744.00000000	0.00015234	3528.00000000
0.00015382	84744.00000000	0.00015235	5518.00000000
0.00015382	84744.00000000	0.00015236	32810.00000000
0.00015382	84744.00000000	0.00015239	19726.00000000
0.00015382	84744.00000000	0.00015240	42662.00000000
0.00015382	84182.00000000	0.00015240	42662.00000000
0.00015250	741.00000000	0.00015243	38881.00000000
0.00015382	84182.00000000	0.00015250	741.00000000
0.00015382	84182.00000000	0.00015252	31541.00000000
0.00015382	84182.00000000	0.00015253	3469.00000000
0.00015382	84182.00000000	0.00015254	66416.00000000
0.00015382	84182.00000000	0.00015254	33645.00000000
0.00015382	84182.00000000	0.00015254	77659.00000000
0.00015382	84182.00000000	0.00015255	32769.00000000
0.00015382	84182.00000000	0.00015258	3443.00000000
0.00015382	84182.00000000	0.00015259	22409.00000000
0.00015382	76952.00000000	0.00015260	35315.00000000
0.00015382	76952.00000000	0.00015260	4996.00000000
0.00015380	83.00000000	0.00015262	17349.00000000
0.00015380	83.00000000	0.00015262	21872.00000000
0.00015380	83.00000000	0.00015263	16575.00000000
0.00015382	71619.00000000	0.00015264	17556.00000000
0.00015382	71619.00000000	0.00015266	12141.00000000
0.00015382	71619.00000000	0.00015266	59375.00000000
0.00015382	71619.00000000	0.00015268	1191.00000000
0.00015382	5128.00000000	0.00015268	1191.00000000
0.00015382	4836.00000000	0.00015269	6232.00000000
0.00015382	4836.00000000	0.00015269	6232.00000000
0.00015384	339715.00000000	0.00015382	4362.00000000
0.00015384	339715.00000000	0.00015382	4362.00000000
0.00015382	4360.00000000	0.00015270	35966.00000000
0.00015382	4360.00000000	0.00015270	38848.00000000
0.00015382	4360.00000000	0.00015272	1191.00000000
0.00015382	4360.00000000	0.00015273	3339.00000000
0.00015382	4360.00000000	0.00015273	36069.00000000
0.00015382	4360.00000000	0.00015273	32730.00000000
0.00015382	4360.00000000	0.00015274	4996.00000000
0.00015382	4360.00000000	0.00015275	3339.00000000
0.00015382	4360.00000000	0.00015275	3339.00000000
0.00015382	4360.00000000	0.00015300	96.00000000
0.00015382	4360.00000000	0.00015300	96.00000000
0.00015382	4360.00000000	0.00015300	96.00000000
0.00015382	4360.00000000	0.00015300	96.00000000
0.00015382	4360.00000000	0.00015300	96.00000000
0.00015381	20200.00000000	0.00015300	2972.00000000
0.00015381	18998.00000000	0.00015300	2972.00000000
0.00015381	5823.00000000	0.00015300	5142.00000000
0.00015381	5368.00000000	0.00015300	4609.00000000
0.00015381	2880.00000000	0.00015301	32671.00000000
0.00015381	2880.00000000	0.00015301	76565.00000000
0.00015381	2880.00000000	0.00015300	2972.00000000
0.00015381	2880.00000000	0.00015302	36797.00000000
0.00015381	2880.00000000	0.00015302	36797.00000000
0.00015381	2880.00000000	0.00015302	36797.00000000
0.00015381	2880.00000000	0.00015302	36797.00000000
0.00015381	2880.00000000	0.00015302	36797.00000000
0.00015381	2880.00000000	0.00015303	4996.00000000
0.00015381	2880.00000000	0.00015304	32664.00000000
0.00015381	2880.00000000	0.00015304	32664.00000000
0.00015381	2880.00000000	0.00015305	4000.00000000
0.00015381	147811.00000000	0.00015306	42200.00000000
0.00015381	147811.00000000	0.00015308	31755.00000000
0.00015381	147811.00000000	0.00015309	12892.00000000
0.00015381	2510.00000000	0.00015308	4996.00000000
0.00015381	2510.00000000	0.00015310	32651.00000000
0.00015382	64655.00000000	0.00015311	70259.00000000
0.00015381	88698.00000000	0.00015311	70259.00000000
0.00015381	88698.00000000	0.00015308	4996.00000000
0.00015381	88698.00000000	0.00015309	32653.00000000
0.00015381	88698.00000000	0.00015310	43548.00000000
0.00015381	88698.00000000	0.00015311	11482.00000000
0.00015381	87998.00000000	0.00015309	32653.00000000
0.00015381	87998.00000000	0.00015309	32653.00000000
0.00015381	87493.00000000	0.00015310	68066.00000000
0.00015381	87493.00000000	0.00015310	68066.00000000
0.00015381	87493.00000000	0.00015310	68066.00000000
0.00015381	86904.00000000	0.00015310	68066.00000000
0.00015381	80581.00000000	0.00015310	23696.00000000
0.00015381	80581.00000000	0.00015311	32649.00000000
0.00015381	80581.00000000	0.00015312	22222.00000000
0.00015381	80581.00000000	0.00015312	22222.00000000
0.00015381	178806.00000000	0.00015314	22222.00000000
0.00015381	178806.00000000	0.00015314	21852.00000000
0.00015381	178806.00000000	0.00015314	21852.00000000
0.00015381	178806.00000000	0.00015316	21852.00000000
0.00015381	178806.00000000	0.00015316	69666.00000000
0.00015381	178806.00000000	0.00015316	69666.00000000
0.00015381	175623.00000000	0.00015316	69666.00000000
0.00015381	174122.00000000	0.00015317	32636.00000000
0.00015381	173771.00000000	0.00015318	20076.00000000
0.00015381	165987.00000000	0.00015317	48372.00000000
0.00015381	165786.00000000	0.00015318	11741.00000000
0.00015381	165630.00000000	0.00015318	11741.00000000
0.00015381	174227.00000000	0.00015319	11741.00000000
0.00015381	157941.00000000	0.00015310	1460.00000000
0.00015381	155861.00000000	0.00015310	34111.00000000
0.00015381	10455.00000000	0.00015311	21005.00000000
0.00015381	93890.00000000	0.00015311	21005.00000000
0.00015381	83246.00000000	0.00015310	272.00000000
0.00015381	83246.00000000	0.00015312	3408.00000000
0.00015381	83246.00000000	0.00015313	3408.00000000
0.00015381	83246.00000000	0.00015310	272.00000000
0.00015381	83246.00000000	0.00015310	32923.00000000
0.00015381	83246.00000000	0.00015310	32923.00000000
0.00015381	83246.00000000	0.00015310	32923.00000000
0.00015381	83246.00000000	0.00015310	32923.00000000
0.00015381	83246.00000000	0.00015310	32923.00000000
0.00015381	83246.00000000	0.00015310	32923.00000000
0.00015381	81703.00000000	0.00015310	32923.00000000
0.00015381	82003.00000000	0.00015310	32923.00000000
0.00015381	300.00000000	0.00015310	32923.00000000
0.00015381	99543.00000000	0.00015310	32923.00000000
